0.954083035468793,0.954632939235633,0.95174594445972,0.948583997800385,0.951196040692879,0.959582073137201,0.958069837778389
0.954632939235633,0.951608468518009,0.949683805334066,0.940060489414352,0.951470992576299,0.959994500962332,0.958207313720099
0.953670607643662,0.955457794885895,0.953670607643662,0.942810008248556,0.950783612867748,0.959719549078911,0.958069837778389
0.953533131701952,0.951333516634589,0.955182843002475,0.942122628540006,0.950921088809458,0.95916964531207,0.958069837778389
0.954357987352213,0.956282650536156,0.958344789661809,0.939648061589222,0.948446521858675,0.959307121253781,0.958207313720099
0.953533131701952,0.953945559527083,0.956007698652736,0.940610393181193,0.949408853450646,0.959719549078911,0.958207313720099
0.955732746769315,0.952708276051691,0.951196040692879,0.942260104481715,0.947896618091834,0.959719549078911,0.958069837778389
0.954083035468793,0.950921088809458,0.951058564751169,0.944322243607369,0.95188342040143,0.959582073137201,0.958344789661809
0.954357987352213,0.955045367060764,0.955320318944185,0.935936211163046,0.948858949683805,0.959307121253781,0.957932361836679
0.950646136926038,0.952708276051691,0.954770415177344,0.940610393181193,0.953120703876822,0.959857025020621,0.958069837778389
