9.523026498527860095e-01
9.531803788678406830e-01
9.523026498527860095e-01
9.624576412421531613e-01
9.523026498527860095e-01
9.624576412421531613e-01
9.523026498527860095e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
