9.624576412421531613e-01
9.624576412421531613e-01
9.624576412421531613e-01
9.624576412421531613e-01
9.624576412421531613e-01
9.624576412421531613e-01
9.624576412421531613e-01
9.624576412421531613e-01
9.624576412421531613e-01
9.624576412421531613e-01
9.624576412421531613e-01
